OBJECTID;Nombre Places / Número Plazas;geo_shape;geo_point_2d
312796;1;"{""coordinates"": [-0.3926554903971906, 39.46175480238573], ""type"": ""Point""}";39.46175480238573, -0.3926554903971906
312798;1;"{""coordinates"": [-0.39514878571640194, 39.460613348045385], ""type"": ""Point""}";39.460613348045385, -0.39514878571640194
312806;1;"{""coordinates"": [-0.3894863442110004, 39.462714873141536], ""type"": ""Point""}";39.462714873141536, -0.3894863442110004
312807;1;"{""coordinates"": [-0.3632533158880367, 39.47756600139885], ""type"": ""Point""}";39.47756600139885, -0.3632533158880367
312809;1;"{""coordinates"": [-0.36613505891679765, 39.4776036430321], ""type"": ""Point""}";39.4776036430321, -0.36613505891679765
312818;1;"{""coordinates"": [-0.39301955319449133, 39.49059431534463], ""type"": ""Point""}";39.49059431534463, -0.39301955319449133
312825;1;"{""coordinates"": [-0.42645572909681717, 39.503353952694255], ""type"": ""Point""}";39.503353952694255, -0.42645572909681717
312827;1;"{""coordinates"": [-0.42571181267460717, 39.497162263438476], ""type"": ""Point""}";39.497162263438476, -0.42571181267460717
312830;6;"{""coordinates"": [-0.3248691884901878, 39.471515395063676], ""type"": ""Point""}";39.471515395063676, -0.3248691884901878
312833;1;"{""coordinates"": [-0.32821931044103514, 39.47392125983175], ""type"": ""Point""}";39.47392125983175, -0.32821931044103514
312836;1;"{""coordinates"": [-0.33172095926740963, 39.47126087313313], ""type"": ""Point""}";39.47126087313313, -0.33172095926740963
312837;1;"{""coordinates"": [-0.3325932942050626, 39.472393595587526], ""type"": ""Point""}";39.472393595587526, -0.3325932942050626
312841;1;"{""coordinates"": [-0.3874976288284669, 39.46438629338321], ""type"": ""Point""}";39.46438629338321, -0.3874976288284669
312844;1;"{""coordinates"": [-0.38778904192819236, 39.46869218500984], ""type"": ""Point""}";39.46869218500984, -0.38778904192819236
312848;1;"{""coordinates"": [-0.383645937697856, 39.46760005035198], ""type"": ""Point""}";39.46760005035198, -0.383645937697856
312851;1;"{""coordinates"": [-0.2768053512483198, 39.27994175859112], ""type"": ""Point""}";39.27994175859112, -0.2768053512483198
312856;2;"{""coordinates"": [-0.3229460313529679, 39.374230401780586], ""type"": ""Point""}";39.374230401780586, -0.3229460313529679
312857;1;"{""coordinates"": [-0.3322353191550362, 39.382364140952895], ""type"": ""Point""}";39.382364140952895, -0.3322353191550362
312859;1;"{""coordinates"": [-0.32757229333426174, 39.387611741866706], ""type"": ""Point""}";39.387611741866706, -0.32757229333426174
312860;1;"{""coordinates"": [-0.33726280743563, 39.42063071206429], ""type"": ""Point""}";39.42063071206429, -0.33726280743563
312868;1;"{""coordinates"": [-0.3745368575414696, 39.49141389880905], ""type"": ""Point""}";39.49141389880905, -0.3745368575414696
312870;1;"{""coordinates"": [-0.3671891853724353, 39.485891302865596], ""type"": ""Point""}";39.485891302865596, -0.3671891853724353
312872;1;"{""coordinates"": [-0.3603690527206099, 39.4810019382399], ""type"": ""Point""}";39.4810019382399, -0.3603690527206099
312874;1;"{""coordinates"": [-0.3642724196586249, 39.483454036005156], ""type"": ""Point""}";39.483454036005156, -0.3642724196586249
312879;3;"{""coordinates"": [-0.3990002033881662, 39.47293606104309], ""type"": ""Point""}";39.47293606104309, -0.3990002033881662
312891;1;"{""coordinates"": [-0.32797794903799926, 39.48211125796029], ""type"": ""Point""}";39.48211125796029, -0.32797794903799926
312892;2;"{""coordinates"": [-0.3247711693856011, 39.48121628384856], ""type"": ""Point""}";39.48121628384856, -0.3247711693856011
312894;1;"{""coordinates"": [-0.3256155676365776, 39.48363905610911], ""type"": ""Point""}";39.48363905610911, -0.3256155676365776
312897;1;"{""coordinates"": [-0.3314952369181453, 39.47839031487644], ""type"": ""Point""}";39.47839031487644, -0.3314952369181453
312900;1;"{""coordinates"": [-0.3525431729455227, 39.48171806569169], ""type"": ""Point""}";39.48171806569169, -0.3525431729455227
312902;1;"{""coordinates"": [-0.35637786830806045, 39.48582863406221], ""type"": ""Point""}";39.48582863406221, -0.35637786830806045
312903;1;"{""coordinates"": [-0.35729937593488015, 39.49180133309088], ""type"": ""Point""}";39.49180133309088, -0.35729937593488015
312904;1;"{""coordinates"": [-0.35642767086834143, 39.48975880639915], ""type"": ""Point""}";39.48975880639915, -0.35642767086834143
312907;1;"{""coordinates"": [-0.3582893031003612, 39.483541829069175], ""type"": ""Point""}";39.483541829069175, -0.3582893031003612
312909;1;"{""coordinates"": [-0.35859466177142935, 39.49248471272966], ""type"": ""Point""}";39.49248471272966, -0.35859466177142935
312914;1;"{""coordinates"": [-0.36335410131839846, 39.42393358684958], ""type"": ""Point""}";39.42393358684958, -0.36335410131839846
312923;1;"{""coordinates"": [-0.3684370194951055, 39.44282918630948], ""type"": ""Point""}";39.44282918630948, -0.3684370194951055
312930;1;"{""coordinates"": [-0.36748372711980565, 39.450194988908855], ""type"": ""Point""}";39.450194988908855, -0.36748372711980565
312932;1;"{""coordinates"": [-0.36010308003680946, 39.45495791707907], ""type"": ""Point""}";39.45495791707907, -0.36010308003680946
312933;1;"{""coordinates"": [-0.36010257812074753, 39.45601103353677], ""type"": ""Point""}";39.45601103353677, -0.36010257812074753
312940;1;"{""coordinates"": [-0.3869263277375349, 39.45261001209186], ""type"": ""Point""}";39.45261001209186, -0.3869263277375349
312946;1;"{""coordinates"": [-0.34618832143072215, 39.45191713523559], ""type"": ""Point""}";39.45191713523559, -0.34618832143072215
312949;1;"{""coordinates"": [-0.36769485885467373, 39.45926077205168], ""type"": ""Point""}";39.45926077205168, -0.36769485885467373
312957;1;"{""coordinates"": [-0.3588867910889899, 39.46870353290753], ""type"": ""Point""}";39.46870353290753, -0.3588867910889899
312959;1;"{""coordinates"": [-0.2986818600458945, 39.308660653797524], ""type"": ""Point""}";39.308660653797524, -0.2986818600458945
312961;1;"{""coordinates"": [-0.2859458767470081, 39.29432658723305], ""type"": ""Point""}";39.29432658723305, -0.2859458767470081
312963;1;"{""coordinates"": [-0.3545882795425163, 39.47564953450742], ""type"": ""Point""}";39.47564953450742, -0.3545882795425163
312968;1;"{""coordinates"": [-0.36100576051235156, 39.453802463220725], ""type"": ""Point""}";39.453802463220725, -0.36100576051235156
312972;1;"{""coordinates"": [-0.354808726604059, 39.462586820544445], ""type"": ""Point""}";39.462586820544445, -0.354808726604059
312980;1;"{""coordinates"": [-0.3542800780360191, 39.4743976333208], ""type"": ""Point""}";39.4743976333208, -0.3542800780360191
312983;1;"{""coordinates"": [-0.40091737684311435, 39.468177689636285], ""type"": ""Point""}";39.468177689636285, -0.40091737684311435
312984;1;"{""coordinates"": [-0.39498719459744625, 39.499318425358524], ""type"": ""Point""}";39.499318425358524, -0.39498719459744625
312990;1;"{""coordinates"": [-0.3288316403774763, 39.47034150294216], ""type"": ""Point""}";39.47034150294216, -0.3288316403774763
312992;1;"{""coordinates"": [-0.35541604763089474, 39.47262049485067], ""type"": ""Point""}";39.47262049485067, -0.35541604763089474
312993;1;"{""coordinates"": [-0.3561405570438132, 39.47269694285481], ""type"": ""Point""}";39.47269694285481, -0.3561405570438132
312994;1;"{""coordinates"": [-0.3321664447673338, 39.46379158705253], ""type"": ""Point""}";39.46379158705253, -0.3321664447673338
312996;1;"{""coordinates"": [-0.39468574438551945, 39.49903200656974], ""type"": ""Point""}";39.49903200656974, -0.39468574438551945
312997;1;"{""coordinates"": [-0.33003517399741117, 39.47066260267406], ""type"": ""Point""}";39.47066260267406, -0.33003517399741117
312998;1;"{""coordinates"": [-0.3299264341877281, 39.46883083603074], ""type"": ""Point""}";39.46883083603074, -0.3299264341877281
312999;1;"{""coordinates"": [-0.3292190338035796, 39.46825648931893], ""type"": ""Point""}";39.46825648931893, -0.3292190338035796
313001;1;"{""coordinates"": [-0.3557025956072412, 39.4711225335661], ""type"": ""Point""}";39.4711225335661, -0.3557025956072412
313002;1;"{""coordinates"": [-0.3551643503763401, 39.471307675814145], ""type"": ""Point""}";39.471307675814145, -0.3551643503763401
313004;1;"{""coordinates"": [-0.35862029522050404, 39.52046104479235], ""type"": ""Point""}";39.52046104479235, -0.35862029522050404
313006;1;"{""coordinates"": [-0.37838033852904923, 39.45268636506579], ""type"": ""Point""}";39.45268636506579, -0.37838033852904923
313008;1;"{""coordinates"": [-0.3794547106739588, 39.48482891501999], ""type"": ""Point""}";39.48482891501999, -0.3794547106739588
313009;1;"{""coordinates"": [-0.39183443001216733, 39.432286276936836], ""type"": ""Point""}";39.432286276936836, -0.39183443001216733
313027;1;"{""coordinates"": [-0.3737358425928485, 39.45737494476926], ""type"": ""Point""}";39.45737494476926, -0.3737358425928485
313029;1;"{""coordinates"": [-0.3876636594665072, 39.4394167226646], ""type"": ""Point""}";39.4394167226646, -0.3876636594665072
313032;1;"{""coordinates"": [-0.3724121819622131, 39.456336364034456], ""type"": ""Point""}";39.456336364034456, -0.3724121819622131
313036;1;"{""coordinates"": [-0.37142643851045654, 39.45457860786185], ""type"": ""Point""}";39.45457860786185, -0.37142643851045654
313038;1;"{""coordinates"": [-0.3695616798228009, 39.454907626185616], ""type"": ""Point""}";39.454907626185616, -0.3695616798228009
313040;1;"{""coordinates"": [-0.38828584758731055, 39.434583841379236], ""type"": ""Point""}";39.434583841379236, -0.38828584758731055
313041;1;"{""coordinates"": [-0.35312407884600533, 39.469999283990326], ""type"": ""Point""}";39.469999283990326, -0.35312407884600533
313044;1;"{""coordinates"": [-0.3790278261375854, 39.496197830715204], ""type"": ""Point""}";39.496197830715204, -0.3790278261375854
313045;1;"{""coordinates"": [-0.37058451423880584, 39.454277236252786], ""type"": ""Point""}";39.454277236252786, -0.37058451423880584
313046;1;"{""coordinates"": [-0.3675301905705586, 39.4552979986239], ""type"": ""Point""}";39.4552979986239, -0.3675301905705586
313048;1;"{""coordinates"": [-0.3330867293731521, 39.384672683481554], ""type"": ""Point""}";39.384672683481554, -0.3330867293731521
313049;1;"{""coordinates"": [-0.33312887230978006, 39.38314521899609], ""type"": ""Point""}";39.38314521899609, -0.33312887230978006
313051;1;"{""coordinates"": [-0.32784297782699556, 39.47379058343183], ""type"": ""Point""}";39.47379058343183, -0.32784297782699556
313052;1;"{""coordinates"": [-0.32795430381889507, 39.473872167871605], ""type"": ""Point""}";39.473872167871605, -0.32795430381889507
313053;1;"{""coordinates"": [-0.32806558060892405, 39.472282515303434], ""type"": ""Point""}";39.472282515303434, -0.32806558060892405
313060;1;"{""coordinates"": [-0.35654721645169557, 39.46368321518722], ""type"": ""Point""}";39.46368321518722, -0.35654721645169557
313062;1;"{""coordinates"": [-0.3290829988955784, 39.46622915423207], ""type"": ""Point""}";39.46622915423207, -0.3290829988955784
313065;1;"{""coordinates"": [-0.38125654153593636, 39.46188038414523], ""type"": ""Point""}";39.46188038414523, -0.38125654153593636
313074;1;"{""coordinates"": [-0.3960087063418541, 39.47224061193745], ""type"": ""Point""}";39.47224061193745, -0.3960087063418541
313080;1;"{""coordinates"": [-0.3342280251560851, 39.44965200749525], ""type"": ""Point""}";39.44965200749525, -0.3342280251560851
313085;1;"{""coordinates"": [-0.3745012109536342, 39.49371737385799], ""type"": ""Point""}";39.49371737385799, -0.3745012109536342
313089;1;"{""coordinates"": [-0.38087636357219923, 39.49191439275531], ""type"": ""Point""}";39.49191439275531, -0.38087636357219923
313092;1;"{""coordinates"": [-0.4002789140616054, 39.49293066669112], ""type"": ""Point""}";39.49293066669112, -0.4002789140616054
313093;1;"{""coordinates"": [-0.4022026408307174, 39.460441491205785], ""type"": ""Point""}";39.460441491205785, -0.4022026408307174
313100;1;"{""coordinates"": [-0.3600290462957198, 39.48340957979188], ""type"": ""Point""}";39.48340957979188, -0.3600290462957198
313111;1;"{""coordinates"": [-0.35866044885123793, 39.520371420212015], ""type"": ""Point""}";39.520371420212015, -0.35866044885123793
313112;1;"{""coordinates"": [-0.3778673217027664, 39.451020105733384], ""type"": ""Point""}";39.451020105733384, -0.3778673217027664
313113;1;"{""coordinates"": [-0.3501875131867828, 39.47392473706227], ""type"": ""Point""}";39.47392473706227, -0.3501875131867828
313114;1;"{""coordinates"": [-0.3925010740565598, 39.49964494674766], ""type"": ""Point""}";39.49964494674766, -0.3925010740565598
313115;1;"{""coordinates"": [-0.3909735863450499, 39.49940431092734], ""type"": ""Point""}";39.49940431092734, -0.3909735863450499
313121;1;"{""coordinates"": [-0.383412714970718, 39.48953807544244], ""type"": ""Point""}";39.48953807544244, -0.383412714970718
313123;1;"{""coordinates"": [-0.36976719042872735, 39.480551675252876], ""type"": ""Point""}";39.480551675252876, -0.36976719042872735
313124;1;"{""coordinates"": [-0.3696352421442099, 39.480513202977605], ""type"": ""Point""}";39.480513202977605, -0.3696352421442099
313125;1;"{""coordinates"": [-0.3979131978951031, 39.46925347673776], ""type"": ""Point""}";39.46925347673776, -0.3979131978951031
313126;1;"{""coordinates"": [-0.3450036263180342, 39.46146249082849], ""type"": ""Point""}";39.46146249082849, -0.3450036263180342
313128;1;"{""coordinates"": [-0.32986570128807174, 39.47628222708773], ""type"": ""Point""}";39.47628222708773, -0.32986570128807174
313131;1;"{""coordinates"": [-0.33657238022283764, 39.45340822187843], ""type"": ""Point""}";39.45340822187843, -0.33657238022283764
313132;1;"{""coordinates"": [-0.37935154275872784, 39.470055159434864], ""type"": ""Point""}";39.470055159434864, -0.37935154275872784
313135;1;"{""coordinates"": [-0.39164203586968477, 39.48386828805879], ""type"": ""Point""}";39.48386828805879, -0.39164203586968477
313136;1;"{""coordinates"": [-0.33218398168026, 39.4712356400568], ""type"": ""Point""}";39.4712356400568, -0.33218398168026
313140;1;"{""coordinates"": [-0.33925509161919987, 39.457731905017475], ""type"": ""Point""}";39.457731905017475, -0.33925509161919987
313142;1;"{""coordinates"": [-0.33784846978435845, 39.45764670330379], ""type"": ""Point""}";39.45764670330379, -0.33784846978435845
313149;1;"{""coordinates"": [-0.369495405335074, 39.48155274913471], ""type"": ""Point""}";39.48155274913471, -0.369495405335074
313155;1;"{""coordinates"": [-0.3344246256507738, 39.4632382061045], ""type"": ""Point""}";39.4632382061045, -0.3344246256507738
313162;1;"{""coordinates"": [-0.37709400094004236, 39.48743800756125], ""type"": ""Point""}";39.48743800756125, -0.37709400094004236
313165;1;"{""coordinates"": [-0.37124819757998917, 39.48425601187775], ""type"": ""Point""}";39.48425601187775, -0.37124819757998917
313168;1;"{""coordinates"": [-0.35409995759709084, 39.48502990755676], ""type"": ""Point""}";39.48502990755676, -0.35409995759709084
313170;1;"{""coordinates"": [-0.35578155516989346, 39.48453267016802], ""type"": ""Point""}";39.48453267016802, -0.35578155516989346
313173;1;"{""coordinates"": [-0.34624693600490847, 39.46185887810315], ""type"": ""Point""}";39.46185887810315, -0.34624693600490847
313174;2;"{""coordinates"": [-0.3539826075015905, 39.48406206508053], ""type"": ""Point""}";39.48406206508053, -0.3539826075015905
313178;1;"{""coordinates"": [-0.3541154722204588, 39.464222095399194], ""type"": ""Point""}";39.464222095399194, -0.3541154722204588
313181;1;"{""coordinates"": [-0.3875814083907235, 39.440044376519644], ""type"": ""Point""}";39.440044376519644, -0.3875814083907235
313185;1;"{""coordinates"": [-0.392440630580063, 39.42769529075453], ""type"": ""Point""}";39.42769529075453, -0.392440630580063
313186;1;"{""coordinates"": [-0.39350943203190086, 39.42725867299363], ""type"": ""Point""}";39.42725867299363, -0.39350943203190086
313188;1;"{""coordinates"": [-0.38088791962297613, 39.451766091144364], ""type"": ""Point""}";39.451766091144364, -0.38088791962297613
313189;1;"{""coordinates"": [-0.37196583247144516, 39.485465951977496], ""type"": ""Point""}";39.485465951977496, -0.37196583247144516
313190;1;"{""coordinates"": [-0.37276246104957894, 39.48694498205973], ""type"": ""Point""}";39.48694498205973, -0.37276246104957894
