Id. Falla;OBJECTID;geo_shape;geo_point_2d
325;2992;"{""coordinates"": [[[-0.40513912897867527, 39.48304662240944], [-0.4049110365746714, 39.483145344632206], [-0.40488001019180414, 39.48313871492095], [-0.40481609634011595, 39.48316643107037], [-0.4047582689543888, 39.48319303990043], [-0.4047398784108556, 39.48320738561734], [-0.40472341403424567, 39.48322308062932], [-0.4047090560910591, 39.483239966804526], [-0.40469693871908174, 39.48325787597199], [-0.4046871963913875, 39.48327663095942], [-0.4046779470835243, 39.483303072472154], [-0.4046712640726728, 39.483354223937695], [-0.40466561146031, 39.48339748867176], [-0.40465761638107717, 39.48345866016995], [-0.40467853866014436, 39.4834812711397], [-0.4046078872132703, 39.4840198619831], [-0.40458182067980686, 39.48403646860714], [-0.4045699363248771, 39.48412718323007], [-0.40459126434453596, 39.48414670424393], [-0.4045563102798543, 39.484413179151254], [-0.4045331903600299, 39.484428076839016], [-0.40452973692799804, 39.48443340499482], [-0.4044955896641649, 39.4846970249778], [-0.40439078803649886, 39.48454385842111], [-0.4044052990269684, 39.48453765025957], [-0.4044234029165295, 39.484526334171655], [-0.40443271371608036, 39.48451668649759], [-0.40444183654745997, 39.48449927803141], [-0.4044518425468685, 39.48442406168485], [-0.40442970825728247, 39.484403711842475], [-0.40446466648009444, 39.48413713797391], [-0.404490659572112, 39.48412813318001], [-0.4045031249371785, 39.48403305325769], [-0.4044816109623552, 39.48400790657123], [-0.4045520544315489, 39.48347086969466], [-0.40457978067495226, 39.48344870566679], [-0.4045871853190101, 39.483391845220694], [-0.4045896570676576, 39.48337290082619], [-0.4045897128377422, 39.483362837418], [-0.40458883222213027, 39.483346724392945], [-0.40458593740896126, 39.483329690722975], [-0.4045827211010423, 39.48331714347172], [-0.40457566798230254, 39.4832992295536], [-0.4045663359166734, 39.48328194940417], [-0.4045555234636066, 39.48326693163622], [-0.4045315385879294, 39.483234020021555], [-0.4044197054739177, 39.48308057030606], [-0.40439164281469503, 39.48307833990706], [-0.4042101889405761, 39.48282917467321], [-0.40430493645685756, 39.48279104063484], [-0.4043567755508358, 39.48286306106456], [-0.4043867848326912, 39.48287077628022], [-0.40449839097450513, 39.48302547318392], [-0.4044906179422353, 39.48305066840377], [-0.40453929891781726, 39.48311774534264], [-0.40454599931443636, 39.48312513809154], [-0.4045536042895396, 39.483131965470946], [-0.4045620574373808, 39.48313818117671], [-0.40457126850859687, 39.48314371112239], [-0.40458113496814696, 39.483148498964695], [-0.4045915771780227, 39.483152497880646], [-0.4046024922681619, 39.483155660528375], [-0.40461375279724027, 39.48315797505251], [-0.40462525556025275, 39.483159403112616], [-0.4046306639213458, 39.4831596500311], [-0.4046438567341018, 39.48315971136121], [-0.40465578959575244, 39.48315876529055], [-0.40466982010289326, 39.48315643366605], [-0.40468236184610834, 39.483153120160424], [-0.40484827477469343, 39.48308175510247], [-0.4048474708727049, 39.48306023309362], [-0.40507647677753356, 39.48296082510046], [-0.40513912897867527, 39.48304662240944]]], ""type"": ""Polygon""}";39.48359035604739, -0.4045851642537128
121;2996;"{""coordinates"": [[[-0.4191597994136182, 39.50274823801099], [-0.4196543790936298, 39.502731705397316], [-0.4196558811106728, 39.50283941213162], [-0.4191629873597597, 39.502856056965335], [-0.41911643817127237, 39.50289466177057], [-0.4191505966344099, 39.50349559231806], [-0.41903384409034816, 39.50349896270216], [-0.41899997507831566, 39.502899664652226], [-0.41894898388017865, 39.502863487632915], [-0.4189456068530053, 39.50275579059936], [-0.4191597994136182, 39.50274823801099]]], ""type"": ""Polygon""}";39.50298434467122, -0.41918745994300904
199;3000;"{""coordinates"": [[[-0.3890566760370707, 39.455801542295475], [-0.38872728849043225, 39.45618242822575], [-0.388608958624756, 39.45612508954685], [-0.38894273890476466, 39.45573917751552], [-0.3890566760370707, 39.455801542295475]]], ""type"": ""Polygon""}";39.455962002531614, -0.3888337806790839
134;3001;"{""coordinates"": [[[-0.37983998367819105, 39.488445392317466], [-0.3797444955310779, 39.48818369344285], [-0.37969388507835244, 39.48804552681894], [-0.37959889983454276, 39.48778284729595], [-0.3797768161255802, 39.48774488388277], [-0.3800180018185682, 39.488404728217134], [-0.3801522853332029, 39.48837388741902], [-0.3802032285401483, 39.48851251088947], [-0.3796551585410759, 39.488637904168485], [-0.3796007112058203, 39.488500141063284], [-0.37983998367819105, 39.488445392317466]]], ""type"": ""Polygon""}";39.48825658227929, -0.3798455144689587
309;3002;"{""coordinates"": [[[-0.3784165246111357, 39.47570584851491], [-0.3783892671105695, 39.47571143884981], [-0.37835285231315036, 39.47571890722322], [-0.37833545027230714, 39.475722476696234], [-0.37817661533735214, 39.47568673182965], [-0.3779844913530346, 39.47564422677523], [-0.377754486152693, 39.47559522710561], [-0.37774391209262953, 39.47554907969099], [-0.37795992724421, 39.47559764660173], [-0.37807536265440317, 39.47562363800203], [-0.3781109473153651, 39.47563161457898], [-0.3781352512672955, 39.47563709704399], [-0.3781360326681829, 39.4756348624757], [-0.3781678000647037, 39.47564017369261], [-0.3783137474178095, 39.475672564831044], [-0.3783690803241696, 39.47566832770148], [-0.3783816708044636, 39.47566736402439], [-0.37841195798113714, 39.47566504376472], [-0.3784165246111357, 39.47570584851491]]], ""type"": ""Polygon""}";39.47564371589032, -0.3780876221136334
244;3005;"{""coordinates"": [[[-0.3390755125928633, 39.46787244518746], [-0.3391344265608497, 39.46788956666771], [-0.3391214981591899, 39.467916468056096], [-0.3391780491541183, 39.46793279849389], [-0.33912783770195487, 39.46803740250368], [-0.3390716917740856, 39.468152852267224], [-0.3388754411100609, 39.46854304967236], [-0.3388289670188302, 39.46852885068751], [-0.3387638174961335, 39.46851052232007], [-0.33877069091466644, 39.4684958684423], [-0.33899144742100973, 39.46803634249594], [-0.33895672012535055, 39.46802591694732], [-0.3390165033229825, 39.467903535412624], [-0.3390344761617647, 39.46790944499131], [-0.3390755125928633, 39.46787244518746]]], ""type"": ""Polygon""}";39.46819574649901, -0.33897612739649896
24;3006;"{""coordinates"": [[[-0.37354811699825197, 39.460589888082694], [-0.3736385463446286, 39.46071605860754], [-0.3734926239818777, 39.460781251227026], [-0.3732795475780022, 39.46086700016162], [-0.3732036094282089, 39.460899156914856], [-0.3731572837190958, 39.46083618602018], [-0.37310308296445827, 39.46077652531592], [-0.3733442260525419, 39.46067495556083], [-0.37354811699825197, 39.460589888082694]]], ""type"": ""Polygon""}";39.46074510675613, -0.3733748449579106
168;3012;"{""coordinates"": [[[-0.33080213646887663, 39.46629175136601], [-0.33079400773203255, 39.466367688497364], [-0.3307898072733771, 39.46640952048696], [-0.3307814795077056, 39.4664888385282], [-0.3307722335457469, 39.46658186659593], [-0.3307720236626232, 39.46659860451418], [-0.3307705428575514, 39.46661398895639], [-0.3307678511763673, 39.46664222718007], [-0.3307621297943391, 39.46670030932778], [-0.33075627806565017, 39.46675970285555], [-0.33074756526541366, 39.466843100210866], [-0.33073788635534035, 39.466929756355746], [-0.330733981743072, 39.46697737604141], [-0.3307309272420193, 39.4670108165824], [-0.3307265571029359, 39.46705325365844], [-0.33072346985317763, 39.46707973780075], [-0.3306269298923866, 39.46709076404972], [-0.33063159686355187, 39.467034120712306], [-0.33064068709000877, 39.466934320822766], [-0.33065533401472136, 39.466777616954474], [-0.3306677057315186, 39.466647557312164], [-0.3306774645885158, 39.466535099279554], [-0.3306865145253352, 39.466436683095814], [-0.33069407159386943, 39.46635305379502], [-0.3307008167101373, 39.46628303065789], [-0.33080213646887663, 39.46629175136601]]], ""type"": ""Polygon""}";39.46668279847136, -0.33071335131078033
358;3017;"{""coordinates"": [[[-0.39505790264681645, 39.49617331261663], [-0.3948742802093105, 39.496286841588514], [-0.3943246730647898, 39.495756061724], [-0.3946047113735928, 39.49573935096105], [-0.39505790264681645, 39.49617331261663]]], ""type"": ""Polygon""}";39.495990537166975, -0.394712139882488
339;3018;"{""coordinates"": [[[-0.3776360492307597, 39.479554159081424], [-0.3776658874876523, 39.47946644271494], [-0.37790489351729056, 39.47952389331689], [-0.37789291260753066, 39.47959351224775], [-0.3778787718129333, 39.4796294985789], [-0.3776360492307597, 39.479554159081424]]], ""type"": ""Polygon""}";39.479545077539534, -0.37777584434464345
213;3020;"{""coordinates"": [[[-0.371372900269691, 39.46071013431592], [-0.3716683776758038, 39.460756344981775], [-0.37172820489821884, 39.460728699554664], [-0.37184332705866413, 39.460746492725136], [-0.371879906714727, 39.460792198182645], [-0.37219942215978064, 39.46084384827438], [-0.37218144909961276, 39.46093365603766], [-0.3713597577473516, 39.460800457496624], [-0.371372900269691, 39.46071013431592]]], ""type"": ""Polygon""}";39.46081680993748, -0.3717780177825425
106;3024;"{""coordinates"": [[[-0.3701233698107883, 39.48944542491114], [-0.36963134876343945, 39.489843136218816], [-0.36950390290557766, 39.48973789892968], [-0.3699903632221481, 39.48934622338802], [-0.3701233698107883, 39.48944542491114]]], ""type"": ""Polygon""}";39.48959353053391, -0.36981208631208273
94;3029;"{""coordinates"": [[[-0.3619476926656972, 39.45985215799509], [-0.36233580748927835, 39.46005348506091], [-0.3622149135011911, 39.46020761126963], [-0.3618239399234787, 39.460004790109735], [-0.3619476926656972, 39.45985215799509]]], ""type"": ""Polygon""}";39.4600296059797, -0.362080515088785
321;3031;"{""coordinates"": [[[-0.3997943923209933, 39.48503830847486], [-0.3998854019555669, 39.48516367557277], [-0.39939855315401795, 39.48537484799083], [-0.3993073182100678, 39.48524930431091], [-0.3997943923209933, 39.48503830847486]]], ""type"": ""Polygon""}";39.48520656174774, -0.39959634779206415
303;3033;"{""coordinates"": [[[-0.361722851078136, 39.482196000927104], [-0.36167025567392075, 39.482301826353485], [-0.36169542463440285, 39.48230951473229], [-0.3616619620417505, 39.482378326033576], [-0.36148152265349626, 39.48232541413841], [-0.36159876357707943, 39.48209184215445], [-0.3617475908829371, 39.482143857765784], [-0.361722851078136, 39.482196000927104]]], ""type"": ""Polygon""}";39.48223816887388, -0.36161803974440226
109;3035;"{""coordinates"": [[[-0.32858140073393055, 39.4766083753592], [-0.32877326758036485, 39.47661043389323], [-0.3287591744564287, 39.47762398934037], [-0.3285657448362108, 39.47762569560481], [-0.32858140073393055, 39.4766083753592]]], ""type"": ""Polygon""}";39.47711778570348, -0.32866982765839775
351;3043;"{""coordinates"": [[[-0.33114139688930244, 39.477888979887936], [-0.33105266128656435, 39.47788342302381], [-0.33065925516973116, 39.47786363554596], [-0.33066545238324396, 39.47773206495643], [-0.33114877234283496, 39.477756699410435], [-0.33114139688930244, 39.477888979887936]]], ""type"": ""Polygon""}";39.47781010010877, -0.3309037955839464
138;3049;"{""coordinates"": [[[-0.37100883196393203, 39.49363854237841], [-0.37063832599922036, 39.49407191042598], [-0.37056090415187976, 39.49403217565452], [-0.370931410359241, 39.49359880786031], [-0.37100883196393203, 39.49363854237841]]], ""type"": ""Polygon""}";39.49383535922938, -0.3707848679926057
164;3053;"{""coordinates"": [[[-0.39192429354900854, 39.47012294901379], [-0.3917543770944668, 39.470194638470275], [-0.3911451909056085, 39.470452206375484], [-0.39108083507842695, 39.470625352504534], [-0.39093984995397135, 39.470542532282735], [-0.39081488622592886, 39.47039016408573], [-0.39081569806941074, 39.47025602030448], [-0.39101637560869024, 39.47030115549998], [-0.391100942789577, 39.4702658052631], [-0.3916223748318771, 39.47004449238064], [-0.39181097592957104, 39.46996476948576], [-0.39192429354900854, 39.47012294901379]]], ""type"": ""Polygon""}";39.47027565941082, -0.3913232269942203
317;3057;"{""coordinates"": [[[-0.4020856532042222, 39.45659444607529], [-0.4025184707896884, 39.456435266162615], [-0.4029553814900367, 39.4562746229464], [-0.4030360394577789, 39.456405886938995], [-0.402801579675348, 39.45649190295496], [-0.4026252576755462, 39.45655661096589], [-0.40216477877468837, 39.45672625657084], [-0.4020856532042222, 39.45659444607529]]], ""type"": ""Polygon""}";39.45650025242538, -0.40256042674257314
226;3061;"{""coordinates"": [[[-0.33177241207551617, 39.46203158340589], [-0.33241881701538045, 39.461511303221], [-0.3322645285143235, 39.46139609279394], [-0.33220766909290106, 39.461355740055005], [-0.33232407619276066, 39.46126760403131], [-0.3325950120000518, 39.461464263339764], [-0.3329609647336263, 39.461519417617865], [-0.33295525031602974, 39.46156259422583], [-0.33293720487802914, 39.46163096998587], [-0.33254595189508623, 39.46156805675096], [-0.3318696318794561, 39.462107724124074], [-0.33177241207551617, 39.46203158340589]]], ""type"": ""Polygon""}";39.46164900534311, -0.3323524121581847
117;3079;"{""coordinates"": [[[-0.3673853372765575, 39.49541997270982], [-0.3672585814633863, 39.495534954966296], [-0.36676832985808655, 39.495167945630165], [-0.3668899196266381, 39.495058846663], [-0.3671861692559493, 39.49528049160986], [-0.3672799301021884, 39.495350739428545], [-0.3673853372765575, 39.49541997270982]]], ""type"": ""Polygon""}";39.49529726747063, -0.3670754321147207
247;3081;"{""coordinates"": [[[-0.346488417460119, 39.469986393384296], [-0.3466989826081494, 39.47003702605343], [-0.346382003800096, 39.470702169387174], [-0.34627330749367, 39.47066794491867], [-0.3463305519471633, 39.470548264553464], [-0.34622675898393696, 39.47051672221055], [-0.3463706924181148, 39.47022484706561], [-0.346488417460119, 39.469986393384296]]], ""type"": ""Polygon""}";39.470317978619796, -0.34645185496392306
197;3083;"{""coordinates"": [[[-0.3968462910878314, 39.483764289264464], [-0.3968843929169969, 39.483834569202266], [-0.39642962809037824, 39.48404459662155], [-0.3963826428800154, 39.483967880701194], [-0.3968462910878314, 39.483764289264464]]], ""type"": ""Polygon""}";39.483904720578714, -0.396631396847251
14;3086;"{""coordinates"": [[[-0.3685685219066537, 39.46569534110105], [-0.36884119558401235, 39.46558087728039], [-0.36893472843808656, 39.46570666308185], [-0.36865811960879347, 39.46582656851367], [-0.3685685219066537, 39.46569534110105]]], ""type"": ""Polygon""}";39.46570281535921, -0.3687502939631318
375;3089;"{""coordinates"": [[[-0.35653995741830546, 39.46271368301669], [-0.35645364118135003, 39.46277397028213], [-0.355272261292625, 39.46175810792777], [-0.35684651094394665, 39.462097522747634], [-0.35653995741830546, 39.46271368301669]]], ""type"": ""Polygon""}";39.46221883241105, -0.3562026982891721
167;3090;"{""coordinates"": [[[-0.38316652663866013, 39.47509627571576], [-0.3835725470903446, 39.475190934060564], [-0.3836081388568517, 39.47519966315263], [-0.38382304484615215, 39.47524999596714], [-0.38380938670881226, 39.474985233308196], [-0.3838723252483492, 39.47497936390976], [-0.3839568249726659, 39.47497382040359], [-0.38401072604012515, 39.47524505732114], [-0.38381569816318184, 39.47528581893131], [-0.3837808335414085, 39.47527772247474], [-0.3836707785128712, 39.475252165069946], [-0.38347202293283894, 39.4752055964402], [-0.3832716881647347, 39.4751586793074], [-0.383153520114837, 39.47513112886063], [-0.38316652663866013, 39.47509627571576]]], ""type"": ""Polygon""}";39.47514946825296, -0.38376038786445577
187;3098;"{""coordinates"": [[[-0.36650670848528927, 39.46355282952062], [-0.3667656282872296, 39.463606098019994], [-0.36673985305058093, 39.46368050588389], [-0.36673203235676893, 39.46370661002761], [-0.3666220175958917, 39.46368257808763], [-0.3665875092964672, 39.46368539515643], [-0.36653174871410765, 39.46370832743589], [-0.36649303234587477, 39.4637242307843], [-0.3664733786266427, 39.46369410325244], [-0.3664611452745823, 39.46367403462132], [-0.36650670848528927, 39.46355282952062]]], ""type"": ""Polygon""}";39.463637958411056, -0.3666025961076398
178;3099;"{""coordinates"": [[[-0.34715293040114736, 39.4624944830629], [-0.34709204098249025, 39.46261427994021], [-0.34676893731255315, 39.462519244934455], [-0.34720034740229505, 39.46164564238214], [-0.347525073489157, 39.46174790128474], [-0.34715293040114736, 39.4624944830629]]], ""type"": ""Polygon""}";39.46213090787765, -0.34714706997061223
156;3100;"{""coordinates"": [[[-0.3586343745950132, 39.47251099750715], [-0.35849707713904366, 39.47281161097116], [-0.3579092041412038, 39.47264361202981], [-0.3580122315460559, 39.47243217181381], [-0.35849091683316525, 39.47256989718978], [-0.3586343745950132, 39.47251099750715]]], ""type"": ""Polygon""}";39.47261965482248, -0.3582641395028083
224;3104;"{""coordinates"": [[[-0.31771329630178075, 39.31009451471223], [-0.317845258233581, 39.31011759846981], [-0.3177722167646348, 39.310366886417704], [-0.31762680769627416, 39.31034271684878], [-0.31765585732493307, 39.310286175583364], [-0.31771329630178075, 39.31009451471223]]], ""type"": ""Polygon""}";39.31023208667029, -0.31774113188631675
